module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
costing,costing_machine_cost_analysis,"تحليل تكلفة الماكينات","Machine Cost Analysis","/admin/costing/machine-cost-analysis [admin.costing.machine-cost-analysis.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_external_manufacturing_cost,"تكلفة التصنيع الخارجي","External Manufacturing Cost","/admin/costing/external-manufacturing-cost [admin.costing.external-manufacturing-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_maintenance_cost,"تكلفة الصيانة","Maintenance Cost","/admin/costing/maintenance-cost [admin.costing.maintenance-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_scrap_cost,"تكلفة الهالك","Scrap Cost","/admin/costing/scrap-cost [admin.costing.scrap-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_waste_cost,"تكلفة الفاقد","Waste Cost","/admin/costing/waste-cost [admin.costing.waste-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_packaging_cost,"تكلفة التعبئة","Packaging Cost","/admin/costing/packaging-cost [admin.costing.packaging-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_delivery_cost,"تكلفة التسليم","Delivery Cost","/admin/costing/delivery-cost [admin.costing.delivery-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_overhead_allocation_rules,"قواعد توزيع التكاليف غير المباشرة","Overhead Allocation Rules","/admin/costing/overhead-allocation-rules [admin.costing.overhead-allocation-rules.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Overhead Allocation Rule / Run",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
costing,costing_overhead_allocation_run,"تشغيل توزيع التكاليف غير المباشرة","Overhead Allocation Run","/admin/costing/overhead-allocation-run [admin.costing.overhead-allocation-run.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Overhead Allocation Rule / Run",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
costing,costing_cost_variance_analysis,"تحليل انحرافات التكلفة","Cost Variance Analysis","/admin/costing/cost-variance-analysis [admin.costing.cost-variance-analysis.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_estimated_vs_actual_cost,"التكلفة التقديرية مقابل الفعلية","Estimated vs Actual Cost","/admin/costing/estimated-vs-actual-cost [admin.costing.estimated-vs-actual-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_work_order_profitability,"ربحية أمر التشغيل","Work Order Profitability","/admin/costing/work-order-profitability [admin.costing.work-order-profitability.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_product_profitability,"ربحية المنتج","Product Profitability","/admin/costing/product-profitability [admin.costing.product-profitability.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_customer_profitability,"ربحية العميل","Customer Profitability","/admin/costing/customer-profitability [admin.costing.customer-profitability.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order / Product actual cost ledger",true,false,P2,"Derived read-only view over Work Order / Product actual cost ledger; it must not own authoritative transaction rows."
costing,costing_contract_profitability,"ربحية العقد","Contract Profitability","/admin/costing/contract-profitability [admin.costing.contract-profitability.index]",UI_SHELL_ONLY_EMPTY_DATASET,REMOVE_FROM_PLASTIC,"Unsupported contract profitability architecture",false,false,P3,"Project/contract-oriented legacy concept unsupported by the confirmed Plastic Factory requirements."
costing,costing_cost_closing,"إقفال التكاليف","Cost Closing","/admin/costing/cost-closing [admin.costing.cost-closing.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Cost Closing",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
hr,hr_employee_contracts,"عقود الموظفين","Employee Contracts","/admin/hr/employee-contracts [admin.hr.employee-contracts.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Employee Master",false,false,P2,"Subordinate data for Employee Master; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
hr,hr_employee_contract_renewals,"تجديدات عقود الموظفين","Employee Contract Renewals","/admin/hr/employee-contract-renewals [admin.hr.employee-contract-renewals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Employee Contract",false,false,P2,"This changes state or generates a downstream document from Employee Contract; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_employee_attendance,"حضور الموظفين","Employee Attendance","/admin/hr/employee-attendance [admin.hr.employee-attendance.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Attendance Import / Processing Workspace",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
hr,hr_attendance_import,"استيراد الحضور","Attendance Import","/admin/hr/attendance-import [admin.hr.attendance-import.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Attendance Import / Processing Workspace",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
hr,hr_attendance_corrections,"تصحيحات الحضور","Attendance Corrections","/admin/hr/attendance-corrections [admin.hr.attendance-corrections.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Attendance Import / Processing Workspace",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
hr,hr_shift_assignments,"تخصيص الورديات","Shift Assignments","/admin/hr/shift-assignments [admin.hr.shift-assignments.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_employee_leave_requests,"طلبات إجازات الموظفين","Employee Leave Requests","/admin/hr/employee-leave-requests [admin.hr.employee-leave-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_leave_approvals,"اعتمادات الإجازات","Leave Approvals","/admin/hr/leave-approvals [admin.hr.leave-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"HR request / Payroll Run",false,false,P2,"This changes state or generates a downstream document from HR request / Payroll Run; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_employee_permissions,"أذونات الموظفين","Employee Permissions","/admin/hr/employee-permissions [admin.hr.employee-permissions.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_overtime_requests,"طلبات العمل الإضافي","Overtime Requests","/admin/hr/overtime-requests [admin.hr.overtime-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_overtime_approvals,"اعتمادات العمل الإضافي","Overtime Approvals","/admin/hr/overtime-approvals [admin.hr.overtime-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"HR request / Payroll Run",false,false,P2,"This changes state or generates a downstream document from HR request / Payroll Run; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_employee_advances,"سلف الموظفين","Employee Advances","/admin/hr/employee-advances [admin.hr.employee-advances.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_employee_custody,"عهد الموظفين","Employee Custody","/admin/hr/employee-custody [admin.hr.employee-custody.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_employee_evaluations,"تقييمات الموظفين","Employee Evaluations","/admin/hr/employee-evaluations [admin.hr.employee-evaluations.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_training_requests,"طلبات التدريب","Training Requests","/admin/hr/training-requests [admin.hr.training-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_training_courses,"الدورات التدريبية","Training Courses","/admin/hr/training-courses [admin.hr.training-courses.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_disciplinary_actions,"الإجراءات التأديبية","Disciplinary Actions","/admin/hr/disciplinary-actions [admin.hr.disciplinary-actions.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_employee_complaints,"شكاوى الموظفين","Employee Complaints","/admin/hr/employee-complaints [admin.hr.employee-complaints.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_employee_documents,"مستندات الموظفين","Employee Documents","/admin/hr/employee-documents [admin.hr.employee-documents.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Employee Master",false,false,P2,"Subordinate data for Employee Master; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
hr,hr_employee_medical_records,"واجهة السجلات الطبية للموظفين","Employee Medical Records UI","/admin/hr/employee-medical-records [admin.hr.employee-medical-records.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Employee Master",false,false,P2,"Subordinate data for Employee Master; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
hr,hr_employee_insurance,"واجهة تأمينات الموظفين","Employee Insurance UI","/admin/hr/employee-insurance [admin.hr.employee-insurance.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Employee Master",false,false,P2,"Subordinate data for Employee Master; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
hr,hr_payroll_periods,"فترات الرواتب","Payroll Periods","/admin/hr/payroll-periods [admin.hr.payroll-periods.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_payroll_preparation,"إعداد الرواتب","Payroll Preparation","/admin/hr/payroll-preparation [admin.hr.payroll-preparation.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_payroll_review,"مراجعة الرواتب","Payroll Review","/admin/hr/payroll-review [admin.hr.payroll-review.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"HR request / Payroll Run",false,false,P2,"This changes state or generates a downstream document from HR request / Payroll Run; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_payroll_approval,"اعتماد الرواتب","Payroll Approval","/admin/hr/payroll-approval [admin.hr.payroll-approval.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"HR request / Payroll Run",false,false,P2,"This changes state or generates a downstream document from HR request / Payroll Run; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_payroll_payment,"صرف الرواتب","Payroll Payment","/admin/hr/payroll-payment [admin.hr.payroll-payment.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"HR request / Payroll Run",false,false,P2,"This changes state or generates a downstream document from HR request / Payroll Run; persist an audited transition/event, not a standalone CRUD resource."
hr,hr_employee_settlement,"تسوية الموظف","Employee Settlement","/admin/hr/employee-settlement [admin.hr.employee-settlement.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_end_of_service,"نهاية الخدمة","End of Service","/admin/hr/end-of-service [admin.hr.end-of-service.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_hr_requests,"طلبات الموارد البشرية","HR Requests","/admin/hr/hr-requests [admin.hr.hr-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"HR transaction backlog",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
hr,hr_hr_attachments,"مرفقات الموارد البشرية","HR Attachments","/admin/hr/hr-attachments [admin.hr.hr-attachments.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Employee Master",false,false,P2,"Subordinate data for Employee Master; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
hr,hr_hr_history,"سجل الموارد البشرية","HR History","/admin/hr/hr-history [admin.hr.hr-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Employee / HR history",true,false,P2,"Derived read-only view over Employee / HR history; it must not own authoritative transaction rows."
reports,reports_finance_cashbox_balances,"أرصدة الخزائن","Cashbox Balances","/admin/reports/finance/cashbox-balances [admin.reports.finance.cashbox-balances.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_cashbox_statement,"كشف حساب الخزينة","Cashbox Statement","/admin/reports/finance/cashbox-statement [admin.reports.finance.cashbox-statement.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_bank_account_balances,"أرصدة الحسابات البنكية","Bank Account Balances","/admin/reports/finance/bank-account-balances [admin.reports.finance.bank-account-balances.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_bank_account_statement,"كشف الحساب البنكي","Bank Account Statement","/admin/reports/finance/bank-account-statement [admin.reports.finance.bank-account-statement.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_cheque_transit,"الشيكات بالطريق","Cheque Transit","/admin/reports/finance/cheque-transit [admin.reports.finance.cheque-transit.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_treasury_transfers,"تحويلات الخزينة","Treasury Transfers","/admin/reports/finance/treasury-transfers [admin.reports.finance.treasury-transfers.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_customer_aging,"أعمار ديون العملاء","Customer Aging","/admin/reports/finance/customer-aging [admin.reports.finance.customer-aging.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_finance_supplier_aging,"أعمار ديون الموردين","Supplier Aging","/admin/reports/finance/supplier-aging [admin.reports.finance.supplier-aging.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Finance reports",true,false,P2,"Derived read-only view over Canonical Finance reports; it must not own authoritative transaction rows."
reports,reports_sales_sales_orders,"أوامر البيع","Sales Orders","/admin/reports/sales/sales-orders [admin.reports.sales.sales-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_sales_by_customer,"المبيعات حسب العميل","Sales by Customer","/admin/reports/sales/sales-by-customer [admin.reports.sales.sales-by-customer.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_sales_by_product,"المبيعات حسب المنتج","Sales by Product","/admin/reports/sales/sales-by-product [admin.reports.sales.sales-by-product.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_sales_by_employee,"المبيعات حسب الموظف","Sales by Employee","/admin/reports/sales/sales-by-employee [admin.reports.sales.sales-by-employee.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_quotations,"عروض الأسعار",Quotations,"/admin/reports/sales/quotations [admin.reports.sales.quotations.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_contract_status,"حالة العقود","Contract Status","/admin/reports/sales/contract-status [admin.reports.sales.contract-status.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_sales_delivery_schedule,"جدول التسليم","Delivery Schedule","/admin/reports/sales/delivery-schedule [admin.reports.sales.delivery-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Sales reports",true,false,P1,"Derived read-only view over Canonical Sales reports; it must not own authoritative transaction rows."
reports,reports_purchases_purchases_by_supplier,"المشتريات حسب المورد","Purchases by Supplier","/admin/reports/purchases/purchases-by-supplier [admin.reports.purchases.purchases-by-supplier.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Purchases reports",true,false,P1,"Derived read-only view over Canonical Purchases reports; it must not own authoritative transaction rows."
reports,reports_purchases_purchase_orders,"أوامر الشراء","Purchase Orders","/admin/reports/purchases/purchase-orders [admin.reports.purchases.purchase-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Purchases reports",true,false,P1,"Derived read-only view over Canonical Purchases reports; it must not own authoritative transaction rows."
reports,reports_purchases_purchase_invoice_details,"تفاصيل فواتير المشتريات","Purchase Invoice Details","/admin/reports/purchases/purchase-invoice-details [admin.reports.purchases.purchase-invoice-details.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Purchases reports",true,false,P1,"Derived read-only view over Canonical Purchases reports; it must not own authoritative transaction rows."
reports,reports_purchases_goods_receipts,"استلامات البضاعة","Goods Receipts","/admin/reports/purchases/goods-receipts [admin.reports.purchases.goods-receipts.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Purchases reports",true,false,P1,"Derived read-only view over Canonical Purchases reports; it must not own authoritative transaction rows."
reports,reports_purchases_purchase_returns,"مردودات المشتريات","Purchase Returns","/admin/reports/purchases/purchase-returns [admin.reports.purchases.purchase-returns.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Purchases reports",true,false,P1,"Derived read-only view over Canonical Purchases reports; it must not own authoritative transaction rows."
reports,reports_inventory_inventory_balances,"أرصدة المخزون","Inventory Balances","/admin/reports/inventory/inventory-balances [admin.reports.inventory.inventory-balances.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_stock_card,"كارت الصنف","Stock Card","/admin/reports/inventory/stock-card [admin.reports.inventory.stock-card.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_inventory_movements,"حركات المخزون","Inventory Movements","/admin/reports/inventory/inventory-movements [admin.reports.inventory.inventory-movements.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_stock_aging,"أعمار المخزون","Stock Aging","/admin/reports/inventory/stock-aging [admin.reports.inventory.stock-aging.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_slow_moving_stock,"المخزون بطيء الحركة","Slow Moving Stock","/admin/reports/inventory/slow-moving-stock [admin.reports.inventory.slow-moving-stock.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_negative_stock,"المخزون السالب","Negative Stock","/admin/reports/inventory/negative-stock [admin.reports.inventory.negative-stock.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_material_outside_company,"الخامات خارج الشركة","Material Outside Company","/admin/reports/inventory/material-outside-company [admin.reports.inventory.material-outside-company.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_inventory_supplier_custody,"عهدة المورد","Supplier Custody","/admin/reports/inventory/supplier-custody [admin.reports.inventory.supplier-custody.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Inventory reports",true,false,P1,"Derived read-only view over Canonical Inventory reports; it must not own authoritative transaction rows."
reports,reports_production_work_orders_by_status,"أوامر التشغيل حسب الحالة","Work Orders by Status","/admin/reports/production/work-orders-by-status [admin.reports.production.work-orders-by-status.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_production_plan,"خطة الإنتاج","Production Plan","/admin/reports/production/production-plan [admin.reports.production.production-plan.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_production_output,"ناتج الإنتاج","Production Output","/admin/reports/production/production-output [admin.reports.production.production-output.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_material_consumption,"استهلاك الخامات","Material Consumption","/admin/reports/production/material-consumption [admin.reports.production.material-consumption.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_production_efficiency,"كفاءة الإنتاج","Production Efficiency","/admin/reports/production/production-efficiency [admin.reports.production.production-efficiency.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_machine_utilization,"استغلال الماكينات","Machine Utilization","/admin/reports/production/machine-utilization [admin.reports.production.machine-utilization.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_downtime,التوقفات,Downtime,"/admin/reports/production/downtime [admin.reports.production.downtime.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_scrap_and_waste,"الهالك والفاقد","Scrap and Waste","/admin/reports/production/scrap-and-waste [admin.reports.production.scrap-and-waste.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
reports,reports_production_external_manufacturing,"التصنيع الخارجي","External Manufacturing","/admin/reports/production/external-manufacturing [admin.reports.production.external-manufacturing.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Production reports",true,false,P1,"Derived read-only view over Canonical Production reports; it must not own authoritative transaction rows."
